age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,total_people,country_new,cost_category
25~44,Alone,0,1,Business,Beach tourism,others,Independent,No,No,No,No,No,No,No,5,0,Cash,No,1,ZIMBABWE,1
25~44,Blank,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,BURUNDI,1
25~44,Spouse,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Cash,Yes,1,UGANDA,1
25~44,Alone,0,1,Visiting Friends and Relatives,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,1,ZIMBABWE,1
25~44,Blank,0,1,Business,Bird watching,Tanzania Mission Abroad,Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,ZIMBABWE,1
25~44,Alone,0,1,Business,Wildlife tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,1,0,Cash,No,1,ZIMBABWE,2
25~44,Friends/Relatives,0,2,Business,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,Yes,3,0,Cash,No,2,ZAMBIA,1
25~44,Blank,0,1,Business,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,ZIMBABWE,1
25~44,Alone,0,1,Business,Beach tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,1,ZIMBABWE,1
25~44,Friends/Relatives,0,2,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,2,ZIMBABWE,1
25~44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,7,10,Credit Card,Yes,1,FRANCE,1
25~44,Alone,0,1,Other,Hunting tourism,others,Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,UGANDA,1
1~24,Alone,1,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,21,0,Cash,No,1,CANADA,2
25~44,Alone,1,0,Visiting Friends and Relatives,Bird watching,"Friends, relatives",Independent,No,No,No,No,No,No,No,20,0,Cash,No,1,UGANDA,1
25~44,Alone,0,1,Business,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,ZIMBABWE,2
25~44,Spouse and Children,3,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,5,Cash,Yes,4,UNITED STATES OF AMERICA,2
25~44,Friends/Relatives,0,2,Business,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,1,0,Cash,No,2,ZIMBABWE,2
25~44,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,ZAMBIA,1
25~44,Friends/Relatives,3,2,Other,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,26,0,Cash,Yes,5,POLAND,2
25~44,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,ZAMBIA,1
1~24,Friends/Relatives,1,2,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,No,3,UGANDA,1
45~64,Friends/Relatives,1,2,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,Yes,3,UGANDA,1
25~44,Alone,0,1,Other,Hunting tourism,others,Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,ZAMBIA,1
25~44,Blank,0,1,Other,Hunting tourism,Tanzania Mission Abroad,Independent,No,No,No,No,No,No,No,1,0,Cash,Yes,1,ZIMBABWE,1
45~64,Blank,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,30,0,Cash,No,1,UGANDA,1
1~24,Alone,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,ZIMBABWE,1
1~24,Alone,1,0,Meetings and Conference,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,ZIMBABWE,1
1~24,Blank,1,0,Visiting Friends and Relatives,Cultural tourism,others,Independent,No,No,No,No,No,No,No,19,0,Cash,Yes,1,ISRAEL,2
25~44,Blank,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,BURUNDI,1
25~44,Blank,0,1,Business,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,12,0,Cash,No,1,ZAMBIA,1
25~44,Blank,1,0,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,DRC,1
25~44,Alone,0,1,Business,Mountain climbing,others,Independent,No,No,No,No,No,No,No,7,0,Credit Card,Yes,1,ZAMBIA,1
25~44,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,others,Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,SWEDEN,2
65+,Alone,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,UGANDA,1
25~44,Blank,0,1,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,1,Cash,Yes,1,UGANDA,1
25~44,Friends/Relatives,0,2,Business,Wildlife tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,2,ZAMBIA,1
25~44,Blank,5,1,Business,Wildlife tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,1,0,Cash,No,6,KENYA,2
25~44,Spouse,1,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Cash,Yes,2,ZAMBIA,2
25~44,Blank,1,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,BURUNDI,1
25~44,Blank,0,1,Business,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,1,ZIMBABWE,1
25~44,Alone,0,1,Meetings and Conference,Wildlife tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,ZIMBABWE,1
25~44,Blank,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,ZIMBABWE,1
45~64,Alone,0,1,Business,Wildlife tourism,inflight magazines,Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,ZAMBIA,1
25~44,Friends/Relatives,0,2,Other,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,No,2,ZAMBIA,1
45~64,Blank,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,DRC,1
25~44,Alone,1,0,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,1,BURUNDI,1
45~64,Spouse and Children,1,2,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,1,10,Cash,Yes,3,GERMANY,2
25~44,Blank,1,0,Business,Mountain climbing,Trade fair,Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,ZAMBIA,1
45~64,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,UGANDA,2
25~44,Blank,0,1,Other,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,ZAMBIA,1
25~44,Blank,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,9,0,Cash,Yes,1,ZAMBIA,1
25~44,Alone,0,1,Business,Beach tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,ZIMBABWE,2
1~24,Friends/Relatives,3,3,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,1,Cash,Yes,6,UGANDA,1
45~64,Blank,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,ZAMBIA,1
45~64,Spouse and Children,3,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,4,Cash,Yes,5,GERMANY,4
25~44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,13,0,Cash,No,1,UGANDA,1
25~44,Blank,0,1,Business,Wildlife tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,ZIMBABWE,1
45~64,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,Cash,No,1,UGANDA,2
25~44,Blank,1,0,Meetings and Conference,Mountain climbing,others,Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,1,INDIA,2
25~44,Alone,1,0,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,12,0,Cash,Yes,1,INDIA,2
45~64,Alone,0,1,Other,Hunting tourism,others,Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,KENYA,1
25~44,Blank,0,1,Business,Mountain climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,BURUNDI,1
25~44,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,UGANDA,1
25~44,Alone,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,UGANDA,1
25~44,Spouse,1,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,No,2,ZAMBIA,1
45~64,Blank,1,0,Business,Wildlife tourism,Trade fair,Independent,No,No,No,No,No,No,No,7,0,Cash,No,1,UGANDA,1
25~44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,Cash,Yes,1,ZAMBIA,1
25~44,Friends/Relatives,0,2,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,2,ZIMBABWE,2
25~44,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,INDIA,1
25~44,Friends/Relatives,3,15,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,16,0,Cash,Yes,18,UGANDA,1
25~44,Blank,0,1,Business,Cultural tourism,Trade fair,Independent,No,No,No,No,No,No,No,16,0,Cash,No,1,UGANDA,2
25~44,Blank,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,Cash,No,1,UGANDA,1
25~44,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,ZAMBIA,2
45~64,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,KOREA,2
25~44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,ZIMBABWE,1
25~44,Blank,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,BURUNDI,1
25~44,Blank,0,1,Business,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,UGANDA,1
25~44,Friends/Relatives,1,1,Business,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,No,2,ZIMBABWE,1
25~44,Friends/Relatives,0,3,Other,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,No,3,KENYA,1
45~64,Blank,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,Cash,No,1,UGANDA,1
25~44,Alone,0,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,ZAMBIA,2
45~64,Alone,0,1,Leisure and Holidays,business,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Credit Card,No,1,UAE,2
25~44,Blank,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,UGANDA,1
25~44,Blank,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,60,0,Cash,Yes,1,UGANDA,2
45~64,Blank,1,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,Yes,1,DRC,1
25~44,Alone,1,0,Visiting Friends and Relatives,Cultural tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,1,0,Cash,No,1,DRC,1
25~44,Blank,1,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,BURUNDI,1
45~64,Blank,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,BURUNDI,1
1~24,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,No,1,DRC,1
25~44,Blank,1,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,UGANDA,1
25~44,Alone,1,0,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,ZAMBIA,1
25~44,Friends/Relatives,0,2,Business,Wildlife tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,2,ZIMBABWE,1
25~44,Blank,0,1,Other,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,Yes,1,UGANDA,1
1~24,Alone,0,1,Leisure and Holidays,Cultural tourism,others,Independent,No,No,No,No,No,No,No,7,1,Cash,Yes,1,UNITED STATES OF AMERICA,1
25~44,Alone,0,1,Other,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,0,Cash,No,1,ZAMBIA,2
1~24,Alone,1,0,Leisure and Holidays,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,1,Cash,Yes,1,UNITED STATES OF AMERICA,1
25~44,Friends/Relatives,0,4,Business,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Cash,No,4,ZIMBABWE,2
25~44,Spouse,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,No,Yes,No,No,Yes,Yes,No,12,5,Cash,Yes,2,AUSTRIA,4
25~44,Blank,1,0,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,ZAMBIA,1
25~44,Blank,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,UGANDA,1
45~64,Alone,0,1,Visiting Friends and Relatives,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,15,0,Cash,No,1,KENYA,2
25~44,Spouse and Children,2,2,Visiting Friends and Relatives,Beach tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,0,1,Cash,No,4,CANADA,2
25~44,Blank,0,1,Business,Wildlife tourism,Tanzania Mission Abroad,Independent,No,No,No,No,No,No,No,60,0,Cash,Yes,1,UGANDA,2
45~64,Friends/Relatives,0,2,Business,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,Yes,2,ZIMBABWE,1
25~44,Spouse,1,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,2,BURUNDI,1
25~44,Blank,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,20,0,Cash,No,1,OMAN,1
25~44,Blank,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,No,1,ZAMBIA,3
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,4,Cash,Yes,2,AUSTRALIA,3
25~44,Blank,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,ZAMBIA,1
45~64,Blank,1,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,CONGO,1
25~44,Friends/Relatives,0,2,Other,Hunting tourism,others,Independent,No,No,No,No,No,No,No,2,0,Cash,No,2,ZIMBABWE,1
45~64,Blank,0,1,Business,Mountain climbing,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,O-ASIA,1
25~44,Blank,1,0,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,ZAMBIA,2
25~44,Alone,0,1,Business,Hunting tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,10,0,Cash,No,1,SOUTH AFRICA,2
25~44,Blank,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,BURUNDI,1
25~44,Alone,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,90,0,Cash,No,1,UNITED KINGDOM,2
25~44,Alone,0,1,Other,Hunting tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,ZIMBABWE,1
25~44,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,ZIMBABWE,2
25~44,Alone,0,1,Other,Hunting tourism,others,Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,MALAWI,1
1~24,Spouse,1,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,No,2,BURUNDI,1
45~64,Spouse,1,1,Visiting Friends and Relatives,Hunting tourism,others,Independent,No,No,No,No,No,No,No,0,7,Cash,No,2,ZAMBIA,1
45~64,Blank,0,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,0,Other,No,1,UNITED STATES OF AMERICA,2
1~24,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,0,Cash,Yes,1,SOUTH AFRICA,2
1~24,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,1,0,Cash,No,1,SOUTH AFRICA,1
45~64,Blank,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,0,Cash,No,1,UNITED STATES OF AMERICA,2
25~44,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,others,Independent,No,No,No,No,No,No,No,20,0,Cash,No,1,OMAN,2
45~64,Alone,0,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,12,0,Cash,No,1,ITALY,2
1~24,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,6,10,Cash,Yes,2,UNITED KINGDOM,2
1~24,Friends/Relatives,1,2,Business,Beach tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,3,UNITED STATES OF AMERICA,2
45~64,Friends/Relatives,2,0,Meetings and Conference,Cultural tourism,others,Independent,No,No,No,No,No,No,No,5,0,Credit Card,Yes,2,UNITED STATES OF AMERICA,3
25~44,Friends/Relatives,2,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,16,0,Cash,Yes,2,INDIA,1
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,7,4,Cash,Yes,2,UNITED STATES OF AMERICA,2
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,22,10,Cash,Yes,2,SWIZERLAND,4
25~44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,Cash,No,1,KENYA,2
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,11,4,Cash,Yes,2,UNITED KINGDOM,3
1~24,Alone,1,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,Cash,Yes,1,UNITED KINGDOM,2
25~44,Friends/Relatives,0,2,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,0,Credit Card,No,2,UNITED STATES OF AMERICA,2
25~44,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,3,3,Cash,Yes,2,UNITED STATES OF AMERICA,3
1~24,Friends/Relatives,11,9,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",Package Tour,No,Yes,No,Yes,Yes,Yes,No,10,0,Cash,Yes,20,GERMANY,3
1~24,Friends/Relatives,1,2,Volunteering,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,0,Cash,Yes,3,ITALY,2
25~44,Alone,0,1,Business,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,MALAYSIA,1
25~44,Friends/Relatives,2,0,Leisure and Holidays,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,Credit Card,Yes,2,GERMANY,2
25~44,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,No,No,No,7,14,Cash,Yes,4,FRANCE,3
25~44,Spouse,1,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,0,Cash,No,2,UNITED KINGDOM,2
25~44,Alone,0,1,Meetings and Conference,Hunting tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,1,FRANCE,2
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,5,Cash,Yes,2,SOUTH AFRICA,3
45~64,Spouse and Children,2,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,12,2,Credit Card,Yes,3,UNITED STATES OF AMERICA,3
45~64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,25,17,Cash,No,1,UNITED KINGDOM,3
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,13,0,Cash,No,2,FRANCE,2
25~44,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,3,2,Cash,Yes,2,PORTUGAL,2
45~64,Friends/Relatives,2,0,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",Package Tour,Yes,Yes,Yes,Yes,No,No,No,3,4,Cash,No,2,ITALY,3
1~24,Blank,0,1,Leisure and Holidays,Conference tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,26,4,Cash,Yes,1,GERMANY,2
25~44,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,0,Cash,No,1,UNITED KINGDOM,1
45~64,Spouse and Children,1,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,14,5,Cash,Yes,3,GERMANY,2
45~64,Spouse,1,1,Leisure and Holidays,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,9,0,Cash,Yes,2,UNITED STATES OF AMERICA,2
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,12,1,Cash,Yes,2,RUSSIA,2
25~44,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,21,0,Cash,Yes,1,GERMANY,2
1~24,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,Trade fair,Independent,No,No,No,No,No,No,No,21,0,Cash,Yes,1,UNITED STATES OF AMERICA,1
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,12,0,Cash,Yes,2,UNITED KINGDOM,4
25~44,Friends/Relatives,2,0,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,3,Cash,Yes,2,ZIMBABWE,2
25~44,Alone,1,0,Meetings and Conference,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,5,0,Cash,Yes,1,KENYA,2
25~44,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,5,Cash,Yes,1,CANADA,2
25~44,Alone,0,1,Meetings and Conference,Beach tourism,others,Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,AUSTRALIA,1
65+,Alone,0,1,Business,Mountain climbing,others,Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,SOUTH AFRICA,1
45~64,Spouse and Children,3,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,10,7,Credit Card,No,5,UNITED KINGDOM,4
25~44,Alone,0,1,Meetings and Conference,Mountain climbing,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,FRANCE,2
45~64,Blank,0,1,Visiting Friends and Relatives,business,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,Cash,Yes,1,FRANCE,2
45~64,Alone,1,0,Business,Mountain climbing,others,Independent,No,No,No,No,No,No,No,1,3,Cash,No,1,UNITED STATES OF AMERICA,2
