age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,total_people,country_new,cost_category
25~44,Friends/Relatives,2,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,7,4,Credit Card,Yes,3,RWANDA,2
45~64,Blank,0,1,Business,Wildlife tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,6,0,Cash,No,1,UNITED KINGDOM,2
45~64,Alone,0,1,Business,Hunting tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,0,0,Credit Card,No,1,UNITED KINGDOM,2
25~44,Blank,0,1,Meetings and Conference,Mountain climbing,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,5,0,Cash,Yes,1,ETHIOPIA,2
1~24,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,25,4,Cash,No,2,UNITED KINGDOM,2
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,Yes,13,7,Cash,Yes,2,ITALY,2
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,Tanzania Mission Abroad,Independent,No,No,No,No,No,No,No,0,6,Credit Card,Yes,2,CANADA,2
45~64,Spouse and Children,2,4,Leisure and Holidays,Beach tourism,"Radio, TV, Web",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,4,7,Cash,Yes,6,UNITED KINGDOM,4
45~64,Spouse,1,1,Volunteering,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,21,0,Cash,No,2,AUSTRALIA,2
25~44,Alone,1,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,No,No,No,Yes,20,20,Cash,Yes,1,ITALY,3
1~24,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,1,OMAN,1
25~44,Alone,1,0,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,11,0,Other,No,1,KENYA,2
25~44,Alone,0,1,Business,Hunting tourism,others,Independent,No,No,No,No,No,No,No,4,0,Credit Card,No,1,UNITED STATES OF AMERICA,2
45~64,Friends/Relatives,6,1,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,6,Cash,Yes,7,O-HIC,2
1~24,Blank,1,0,Scientific and Academic,Hunting tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,Yes,No,14,0,Cash,Yes,1,CANADA,1
45~64,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,Yes,Yes,No,Yes,Yes,No,Yes,13,6,Cash,Yes,1,ITALY,2
45~64,Alone,0,1,Business,Wildlife tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,2,0,Credit Card,No,1,SINGAPORE,2
25~44,Children,1,1,Leisure and Holidays,business,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,No,No,No,5,0,Cash,Yes,2,ITALY,2
1~24,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,No,No,39,5,Cash,Yes,2,CHINA,3
25~44,Friends/Relatives,3,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,4,CHINA,1
25~44,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,7,Credit Card,Yes,2,FRANCE,3
25~44,Alone,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,RWANDA,1
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,10,3,Cash,Yes,2,BELGIUM,4
45~64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,No,Yes,Yes,Yes,Yes,Yes,5,3,Cash,Yes,2,UNITED KINGDOM,1
1~24,Friends/Relatives,0,0,Volunteering,Wildlife tourism,"Friends, relatives",Package Tour,No,Yes,Yes,No,Yes,No,No,10,11,Cash,Yes,0,CANADA,3
25~44,Friends/Relatives,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",Independent,No,Yes,Yes,Yes,No,Yes,No,4,6,Credit Card,Yes,2,ITALY,3
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,6,9,Cash,No,2,UNITED KINGDOM,2
25~44,Alone,1,0,Business,Wildlife tourism,inflight magazines,Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,UNITED KINGDOM,1
25~44,Friends/Relatives,2,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,5,4,Cash,No,2,CHINA,3
45~64,Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,6,7,Cash,Yes,4,UNITED KINGDOM,4
25~44,Friends/Relatives,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,14,4,Cash,Yes,1,AUSTRALIA,3
1~24,Blank,1,0,Volunteering,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,70,0,Cash,Yes,1,UNITED KINGDOM,1
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,9,2,Credit Card,Yes,2,FRANCE,4
1~24,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,No,No,0,0,Credit Card,Yes,2,UNITED KINGDOM,3
1~24,Blank,1,0,Volunteering,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,70,0,Cash,Yes,1,O-HIC,1
25~44,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,60,0,Cash,No,1,UNITED STATES OF AMERICA,1
25~44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,14,3,Cash,Yes,2,UNITED STATES OF AMERICA,2
45~64,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,3,3,Cash,Yes,4,SPAIN,4
25~44,Spouse and Children,2,1,Leisure and Holidays,Beach tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,No,No,No,No,1,12,Cash,Yes,3,SWIZERLAND,2
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,3,7,Credit Card,Yes,2,UNITED KINGDOM,3
25~44,Friends/Relatives,0,2,Leisure and Holidays,Conference tourism,others,Independent,No,No,No,No,No,No,No,16,4,Cash,Yes,2,O-EEU,2
65+,Alone,0,1,Business,Beach tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,5,0,Credit Card,No,1,UNITED KINGDOM,1
25~44,Alone,0,1,Business,Beach tourism,others,Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,SOUTH AFRICA,2
65+,Spouse and Children,1,2,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,0,Cash,No,3,SOUTH AFRICA,2
25~44,Alone,1,0,Leisure and Holidays,Beach tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,0,7,Cash,Yes,1,ITALY,2
25~44,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,4,Cash,Yes,4,FRANCE,3
45~64,Alone,1,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,UNITED STATES OF AMERICA,1
25~44,Alone,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,1,UAE,2
45~64,Friends/Relatives,3,2,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,Cash,No,5,GERMANY,2
25~44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,15,6,Cash,Yes,2,FRANCE,2
25~44,Friends/Relatives,3,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,20,0,Cash,Yes,4,ITALY,2
45~64,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,12,0,Cash,No,2,GERMANY,2
25~44,Alone,1,0,Business,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,14,0,Cash,Yes,1,NETHERLANDS,1
25~44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,15,2,Cash,Yes,1,PAKISTAN,3
45~64,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,Trade fair,Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,15,5,Cash,Yes,4,NETHERLANDS,4
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,others,Independent,No,No,No,No,No,No,No,3,4,Cash,Yes,2,UNITED STATES OF AMERICA,2
25~44,Friends/Relatives,1,1,Business,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,10,2,Cash,Yes,2,CZECH REPUBLIC,2
25~44,Alone,0,1,Other,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Cash,No,1,INDIA,2
25~44,Alone,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,Cash,No,1,UNITED STATES OF AMERICA,2
25~44,Alone,0,1,Volunteering,Conference tourism,others,Independent,No,No,No,No,No,No,No,46,2,Cash,Yes,1,TURKEY,1
45~64,Spouse,1,2,Other,Conference tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,3,MALAWI,2
45~64,Alone,0,1,Business,Wildlife tourism,"Radio, TV, Web",Package Tour,Yes,Yes,No,Yes,No,No,No,2,0,Cash,No,1,SOUTH AFRICA,1
45~64,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Credit Card,No,1,GERMANY,2
45~64,Alone,1,0,Business,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,KENYA,2
25~44,Alone,1,0,Volunteering,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,1,DENMARK,2
45~64,Spouse and Children,3,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,5,0,Cash,Yes,4,O-NAME,2
1~24,Blank,0,1,Meetings and Conference,Mountain climbing,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,7,0,Cash,Yes,1,UNITED KINGDOM,1
25~44,Blank,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,UNITED STATES OF AMERICA,2
25~44,Children,6,1,Leisure and Holidays,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,30,0,Cash,Yes,7,OMAN,2
25~44,Blank,1,0,Volunteering,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,4,Cash,No,1,AUSTRALIA,2
65+,Friends/Relatives,1,3,Leisure and Holidays,Diving and Sport Fishing,Trade fair,Independent,No,No,No,No,No,No,No,20,0,Cash,Yes,4,SWIZERLAND,4
25~44,Friends/Relatives,5,9,Meetings and Conference,Cultural tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,14,AUSTRALIA,2
25~44,Alone,1,0,Visiting Friends and Relatives,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,7,0,Cash,Yes,1,UNITED STATES OF AMERICA,2
45~64,Spouse and Children,3,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,4,Cash,Yes,5,SPAIN,4
25~44,Alone,1,0,Business,Wildlife tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,1,0,Cash,Yes,1,SOUTH AFRICA,1
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,7,6,Cash,Yes,2,FRANCE,1
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",Package Tour,Yes,Yes,Yes,Yes,No,No,No,10,0,Cash,No,2,UNITED KINGDOM,3
25~44,Spouse,1,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,1,Cash,Yes,2,UNITED KINGDOM,1
25~44,Children,1,1,Business,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,9,6,Credit Card,No,2,UNITED KINGDOM,3
45~64,Children,1,1,Leisure and Holidays,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,7,7,Cash,No,2,CANADA,2
25~44,Alone,0,1,Leisure and Holidays,Wildlife tourism,Tanzania Mission Abroad,Package Tour,No,Yes,No,No,Yes,Yes,No,4,4,Cash,Yes,1,FRANCE,3
45~64,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,10,5,Cash,Yes,4,NETHERLANDS,2
1~24,Alone,0,1,Leisure and Holidays,Cultural tourism,others,Package Tour,No,Yes,Yes,Yes,No,No,No,13,0,Cash,No,1,UNITED KINGDOM,1
25~44,Alone,0,1,Meetings and Conference,Bird watching,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,6,0,Cash,No,1,O-AF,2
1~24,Alone,1,0,Scientific and Academic,Wildlife tourism,others,Package Tour,No,Yes,Yes,Yes,No,No,No,19,0,Cash,No,1,UNITED STATES OF AMERICA,3
1~24,Spouse,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Cash,No,1,UGANDA,1
45~64,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Cash,Yes,1,GERMANY,2
25~44,Alone,1,0,Scientific and Academic,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,1,UNITED STATES OF AMERICA,1
25~44,Blank,1,1,Leisure and Holidays,Conference tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,11,0,Cash,Yes,2,UNITED STATES OF AMERICA,2
1~24,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,40,6,Credit Card,Yes,1,GERMANY,2
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,10,Cash,Yes,2,DENMARK,2
25~44,Blank,1,0,Meetings and Conference,Beach tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,Yes,3,1,Credit Card,No,1,KOREA,2
45~64,Friends/Relatives,0,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,2,UNITED STATES OF AMERICA,2
25~44,Blank,0,1,Meetings and Conference,Wildlife tourism,Trade fair,Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,KENYA,2
25~44,Alone,0,1,Leisure and Holidays,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,1,INDIA,2
45~64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,16,5,Cash,Yes,1,SPAIN,2
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,13,Credit Card,No,2,ITALY,2
25~44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,7,6,Cash,Yes,2,UNITED STATES OF AMERICA,2
25~44,Alone,1,0,Meetings and Conference,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,9,0,Credit Card,Yes,1,UNITED KINGDOM,1
45~64,Spouse and Children,2,4,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,17,4,Cash,Yes,6,NETHERLANDS,4
25~44,Friends/Relatives,2,0,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,2,ITALY,2
25~44,Blank,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,9,4,Cash,No,1,UNITED STATES OF AMERICA,1
45~64,Friends/Relatives,2,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,0,Credit Card,No,2,NETHERLANDS,2
25~44,Alone,0,1,Leisure and Holidays,Hunting tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,5,0,Cash,Yes,1,ITALY,2
45~64,Friends/Relatives,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,17,0,Cash,No,4,GERMANY,4
25~44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,No,Yes,Yes,Yes,No,10,5,Cash,Yes,2,CHINA,3
25~44,Blank,1,0,Meetings and Conference,Mountain climbing,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,KENYA,1
25~44,Blank,0,1,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,2,Cash,No,1,UNITED KINGDOM,2
25~44,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,5,6,Credit Card,Yes,2,ITALY,2
25~44,Friends/Relatives,0,2,Visiting Friends and Relatives,business,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,1,6,Credit Card,Yes,2,TURKEY,2
25~44,Blank,1,0,Meetings and Conference,Mountain climbing,"Friends, relatives",Package Tour,Yes,Yes,Yes,No,No,No,No,13,0,Cash,No,1,BURUNDI,2
25~44,Blank,0,1,Scientific and Academic,Hunting tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,Yes,No,4,0,Cash,No,1,KENYA,1
45~64,Alone,1,0,Visiting Friends and Relatives,Bird watching,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Travellers Cheque,No,1,QATAR,1
1~24,Alone,1,0,Leisure and Holidays,business,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,7,0,Credit Card,Yes,1,AUSTRIA,2
45~64,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,12,7,Credit Card,Yes,2,UNITED STATES OF AMERICA,3
45~64,Friends/Relatives,2,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,0,12,Cash,Yes,3,FRANCE,2
1~24,Blank,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,0,Cash,Yes,1,ZIMBABWE,1
45~64,Blank,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Cash,Yes,1,SOUTH AFRICA,2
25~44,Friends/Relatives,9,3,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,Yes,No,No,No,Yes,Yes,Yes,12,7,Cash,Yes,12,SPAIN,2
25~44,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,5,Cash,Yes,2,SWIZERLAND,2
45~64,Friends/Relatives,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,5,9,Cash,No,4,SOUTH AFRICA,4
25~44,Blank,1,0,Business,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,KENYA,2
25~44,Blank,0,1,Meetings and Conference,Cultural tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,1,INDIA,1
25~44,Alone,0,1,Leisure and Holidays,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,33,0,Cash,No,1,UNITED KINGDOM,2
25~44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,5,Cash,Yes,1,EGYPT,2
45~64,Friends/Relatives,5,2,Leisure and Holidays,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,5,5,Cash,Yes,7,ITALY,1
1~24,Blank,0,1,Volunteering,Hunting tourism,others,Package Tour,No,Yes,Yes,Yes,No,No,No,14,0,Cash,Yes,1,UNITED KINGDOM,2
1~24,Blank,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,34,6,Cash,Yes,1,UNITED KINGDOM,2
25~44,Friends/Relatives,2,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,6,12,Cash,Yes,2,SWIZERLAND,4
25~44,Friends/Relatives,1,0,Leisure and Holidays,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,42,4,Cash,Yes,1,CANADA,2
25~44,Blank,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,1,INDIA,1
65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,9,3,Cash,Yes,2,CANADA,3
45~64,Blank,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,2,0,Cash,No,1,UNITED STATES OF AMERICA,2
25~44,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,others,Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,UAE,1
25~44,Spouse and Children,4,3,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Independent,No,Yes,Yes,No,No,No,No,7,0,Credit Card,Yes,7,KENYA,1
1~24,Friends/Relatives,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,20,0,Cash,Yes,2,GERMANY,2
25~44,Children,1,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,0,22,Cash,Yes,2,GERMANY,3
65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,No,Yes,No,Yes,No,9,0,Cash,Yes,2,UNITED KINGDOM,3
45~64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,12,0,Cash,No,1,GERMANY,2
1~24,Friends/Relatives,0,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,10,5,Cash,Yes,2,CHINA,1
45~64,Blank,0,1,Meetings and Conference,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,12,0,Credit Card,No,1,INDIA,2
25~44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,12,10,Cash,Yes,2,SPAIN,3
1~24,Alone,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,30,0,Cash,Yes,1,KOREA,2
25~44,Blank,1,0,Meetings and Conference,Mountain climbing,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,3,0,Credit Card,No,1,UNITED STATES OF AMERICA,1
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,30,0,Credit Card,No,2,FRANCE,3
45~64,Alone,0,1,Meetings and Conference,Mountain climbing,others,Independent,No,No,No,No,No,No,No,4,1,Cash,No,1,O-NAME,2
25~44,Spouse,1,1,Visiting Friends and Relatives,Beach tourism,Trade fair,Independent,No,No,No,No,No,No,No,0,13,Cash,Yes,2,UNITED KINGDOM,2
1~24,Spouse and Children,1,3,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,16,0,Cash,Yes,4,ITALY,2
65+,Friends/Relatives,6,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,4,0,Credit Card,No,8,AUSTRALIA,2
25~44,Alone,1,0,Visiting Friends and Relatives,business,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,7,Cash,Yes,1,POLAND,2
25~44,Blank,1,0,Scientific and Academic,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,47,7,Credit Card,Yes,1,GERMANY,2
45~64,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,16,5,Cash,Yes,4,NETHERLANDS,4
